STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2023,,136,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2024,,144.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,234.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,230,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,196.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,172.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,184,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2022,,186.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2023,,185.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,27.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,25.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,24.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,22.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,22.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,21.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,14.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,14.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2022,,14.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2023,,16.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,15.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,14.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,14.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,15,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,14.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,13.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,6.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,7.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2022,,11.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2023,,11.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,39,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,35.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,33.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,31.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,29.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,28,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,20.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,19.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2022,,24.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2023,,23.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,53.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,55,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,58.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,60.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,58.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,70.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,55.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,50.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2022,,53.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2023,,57.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2024,,59.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,36.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,29.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,33.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,27.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,24.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,25.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,16.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,16.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2022,,18.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2023,,14.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,59.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,50.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,48.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,52.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,43.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,44.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,32.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,27.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2022,,25.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2023,,26.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DEU,Germany,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,28.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DEU,Germany,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,30.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,DEU,Germany,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,31.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
